Result Time,Granularity Period,Object Name,Reliability,"Average CQI","DL 16 QAM","DL 64QAM (%)","DL PRB Usage Rate (%)","DL QPSK (%)","L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.E-RAB.AttEst","L.E-RAB.SuccEst","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.Traffic.DL.SCH.16QAM.TB","L.Traffic.DL.SCH.16QAM.TB.Retrans","L.Traffic.DL.SCH.64QAM.TB","L.Traffic.DL.SCH.64QAM.TB.Retrans","L.Traffic.DL.SCH.QPSK.TB","L.Traffic.DL.SCH.QPSK.TB.Retrans","L.Traffic.UL.SCH.16QAM.TB","L.Traffic.UL.SCH.16QAM.TB.Retrans","L.Traffic.UL.SCH.64QAM.TB","L.Traffic.UL.SCH.64QAM.TB.Retrans","L.Traffic.UL.SCH.QPSK.TB","L.Traffic.UL.SCH.QPSK.TB.Retrans","Rach Success","Rach Success Rate (%)","RACH Request","UL PRB Usage Rate (%)"
,Minutes,,,%,%,%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,times,%,times,None
2021-11-16 17:00,60,"MIRP3003-Jamia Masjid Mirpur-UFN-UDG-PDC-FCB-UCP-Plt-2765/Cell:eNodeB Function Name=MIRP3003-Jamia Masjid Mirpur-UFN-UDG-PDC-FCB-UCP-Plt-2765, Local Cell ID=0, Cell Name=MIRP3003-0, eNodeB ID=43003, Cell FDD TDD indication=CELL_FDD",Reliable,9.85,34.029,44.069,99.998,21.902,129141261,44753449,1931123,0,1448,1448,256,254,138,138,2749041,308452,3561591,397956,1765835,202078,4297456,257130,0,0,9673516,775183,2431,100,2431,67.022
2021-11-16 17:00,60,"MIRP3003-Jamia Masjid Mirpur-UFN-UDG-PDC-FCB-UCP-Plt-2765/Cell:eNodeB Function Name=MIRP3003-Jamia Masjid Mirpur-UFN-UDG-PDC-FCB-UCP-Plt-2765, Local Cell ID=1, Cell Name=MIRP3003-1, eNodeB ID=43003, Cell FDD TDD indication=CELL_FDD",Reliable,9.615,40.475,44.832,82.558,14.693,74394079,66423329,3669214,0,2647,2646,290,290,144,144,3197264,360114,3559807,380502,1164504,126919,2229703,151677,0,0,6155418,700296,3307,100,3307,50.788
2021-11-16 17:00,60,"MIRP3003-Jamia Masjid Mirpur-UFN-UDG-PDC-FCB-UCP-Plt-2765/Cell:eNodeB Function Name=MIRP3003-Jamia Masjid Mirpur-UFN-UDG-PDC-FCB-UCP-Plt-2765, Local Cell ID=2, Cell Name=MIRP3003-2, eNodeB ID=43003, Cell FDD TDD indication=CELL_FDD",Reliable,9.666,39.099,45.172,99.882,15.729,105325601,69235162,1095483,0,2414,2388,323,321,122,122,4208512,514687,4880955,575988,1689572,210534,2605094,202911,0,0,4931314,728739,4920,100,4920,55.85
2021-11-16 17:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=0, Cell Name=MIRP3004-0, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,9.488,35.419,37.242,96.656,27.339,128659131,40716922,408622,0,2122,2122,118,116,58,58,2742752,316368,2894427,322202,2065614,295670,8207293,332289,0,0,9959487,1249236,2643,100,2643,55.612
2021-11-16 17:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=1, Cell Name=MIRP3004-1, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,9.212,46.293,30.077,98.03,23.631,140258231,31129397,874856,0,2180,2179,238,237,134,134,3294795,406171,2147930,256621,1654032,235169,6662979,388984,0,0,11382819,1470127,2808,100,2808,66.842
2021-11-16 17:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=2, Cell Name=MIRP3004-2, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,8.992,32.617,30.096,89.676,37.288,114330083,40369461,2520884,0,1988,1987,200,199,25,25,2414132,316482,2254917,264647,2765115,356532,6801341,316361,0,0,14199437,1277639,2893,100,2893,71.438
2021-11-16 17:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=4, Cell Name=MIRP3004-4, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,8.622,45.029,27.442,37.67,27.529,53088826,7075543,3453447,0,862,862,122,122,100,100,1008266,108400,613489,67043,628391,54293,7653550,196536,0,0,4621099,304057,2092,100,2092,39.322
2021-11-16 17:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=6, Cell Name=MIRP3004-6, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,10.013,37.829,37.854,92.096,24.317,98672594,62808806,103272,0,2227,2227,42,41,14,14,3736728,383963,3731247,392175,2373880,274969,8629557,324937,0,0,9267586,893308,2337,100,2337,63.512
2021-11-16 17:00,60,"MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld, Local Cell ID=0, Cell Name=MIRP3006-0, eNodeB ID=43006, Cell FDD TDD indication=CELL_FDD",Reliable,9.499,41.165,36.306,99.992,22.529,113515515,60753182,1520669,0,3980,3979,1037,1028,465,464,4379167,531458,3854994,476023,2342717,344757,3655232,279186,0,0,8470688,2287627,6416,100,6416,65.8
2021-11-16 17:00,60,"MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld, Local Cell ID=1, Cell Name=MIRP3006-1, eNodeB ID=43006, Cell FDD TDD indication=CELL_FDD",Reliable,9.526,44.203,22.075,87.082,33.722,128300938,23536751,729750,0,1199,1198,206,206,257,257,2986127,374680,1505455,172922,2288238,275679,4385544,164491,0,0,7701511,497461,1869,100,1869,55.35
