Result Time,Granularity Period,Object Name,Reliability,"Average CQI","DL 16 QAM","DL 64QAM (%)","DL PRB Usage Rate (%)","DL QPSK (%)","L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.E-RAB.AttEst","L.E-RAB.SuccEst","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.Traffic.DL.SCH.16QAM.TB","L.Traffic.DL.SCH.16QAM.TB.Retrans","L.Traffic.DL.SCH.64QAM.TB","L.Traffic.DL.SCH.64QAM.TB.Retrans","L.Traffic.DL.SCH.QPSK.TB","L.Traffic.DL.SCH.QPSK.TB.Retrans","L.Traffic.UL.SCH.16QAM.TB","L.Traffic.UL.SCH.16QAM.TB.Retrans","L.Traffic.UL.SCH.64QAM.TB","L.Traffic.UL.SCH.64QAM.TB.Retrans","L.Traffic.UL.SCH.QPSK.TB","L.Traffic.UL.SCH.QPSK.TB.Retrans","Rach Success","Rach Success Rate (%)","RACH Request","UL PRB Usage Rate (%)"
2021-11-16 17:00,60,"LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037/Cell:eNodeB Function Name=LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037, Local Cell ID=0, Cell Name=LTRP2007-0, eNodeB ID=22007, Cell FDD TDD indication=CELL_FDD",Reliable,10.209,41.145,36.692,86.858,22.162,106739257,41465594,4633596,0,6684,6683,206,206,1,1,2866748,399843,2560620,352428,1531203,228301,2134896,78432,0,0,7016817,389885,7207,100,7207,56.102
2021-11-16 17:00,60,"LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037/Cell:eNodeB Function Name=LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037, Local Cell ID=1, Cell Name=LTRP2007-1, eNodeB ID=22007, Cell FDD TDD indication=CELL_FDD",Reliable,9.456,44.74,19.005,80.088,36.255,122258087,18010573,379502,0,7530,7501,41,41,1,1,2150609,282404,919728,113796,1722146,249490,2858758,86959,0,0,6760804,463880,7713,100,7713,45.604
2021-11-16 17:00,60,"LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037/Cell:eNodeB Function Name=LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037, Local Cell ID=2, Cell Name=LTRP2007-2, eNodeB ID=22007, Cell FDD TDD indication=CELL_FDD",Reliable,9.547,42.351,19.451,33.246,38.197,45520439,10297565,591033,0,3632,3629,31,31,0,0,741346,90829,333231,48977,680829,69727,1613740,27353,0,0,2957449,207932,3778,100,3778,28.588
2021-11-16 17:00,60,"LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025/Cell:eNodeB Function Name=LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025, Local Cell ID=0, Cell Name=LTRP2008-0, eNodeB ID=22008, Cell FDD TDD indication=CELL_FDD",Reliable,9.798,43.206,33.356,74.708,23.437,92277077,36783952,2339094,0,938,938,72,72,11,11,2966890,465582,2394949,255010,1627615,234315,2810831,102160,0,0,7178282,306895,1099,100,1099,51.198
2021-11-16 17:00,60,"LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025/Cell:eNodeB Function Name=LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025, Local Cell ID=1, Cell Name=LTRP2008-1, eNodeB ID=22008, Cell FDD TDD indication=CELL_FDD",Reliable,10.373,29.953,61.156,58.306,8.891,67428823,34374676,97343,0,467,467,13,13,4,4,1533457,186392,3176233,335301,468707,41809,4751697,59902,0,0,6886111,440460,564,100,564,41.462
2021-11-16 17:00,60,"LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025/Cell:eNodeB Function Name=LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025, Local Cell ID=2, Cell Name=LTRP2008-2, eNodeB ID=22008, Cell FDD TDD indication=CELL_FDD",Reliable,9.818,36.681,43.7,62.262,19.619,70905805,37768645,326869,0,902,900,131,130,8,8,1865572,271444,2262084,283881,1033192,109805,1122401,21743,0,0,7928003,362059,1204,100,1204,44.33
2021-11-16 17:00,60,"LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW/Cell:eNodeB Function Name=LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW, Local Cell ID=0, Cell Name=LTRP2009-0, eNodeB ID=22009, Cell FDD TDD indication=CELL_FDD",Unreliable,10.297,36.35,44.78,50.224,18.87,52454175,34735814,137867,0,803,803,43,43,82,82,1581536,231863,1882198,351780,844817,96551,2064517,48917,0,0,9802676,1337980,1064,100,1064,49.266
2021-11-16 17:00,60,"LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW/Cell:eNodeB Function Name=LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW, Local Cell ID=1, Cell Name=LTRP2009-1, eNodeB ID=22009, Cell FDD TDD indication=CELL_FDD",Unreliable,9.446,38.145,18.608,51.308,43.248,70310588,18926430,48031,0,714,714,5,5,57,57,1165912,178250,575818,79885,1373279,150712,2681479,44094,0,0,7538334,391613,941,100,941,44.992
2021-11-16 17:00,60,"LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW/Cell:eNodeB Function Name=LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW, Local Cell ID=2, Cell Name=LTRP2009-2, eNodeB ID=22009, Cell FDD TDD indication=CELL_FDD",Unreliable,9.433,24.221,49.368,24.278,26.411,35806591,4712625,115156,0,564,563,67,67,3,3,430497,52819,885519,99582,480859,46163,1519636,29876,0,0,8204047,516890,698,100,698,47.404
2021-11-16 17:00,60,"LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650/Cell:eNodeB Function Name=LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650, Local Cell ID=0, Cell Name=LTRP2010-0, eNodeB ID=22010, Cell FDD TDD indication=CELL_FDD",Reliable,9.114,40.748,32.533,80.87,26.719,117544686,24860920,88716,0,664,664,85,85,10,10,2618277,402142,2156957,254555,1723086,257429,2642576,52708,0,0,8103149,441329,849,100,849,42.144
2021-11-16 17:00,60,"LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650/Cell:eNodeB Function Name=LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650, Local Cell ID=1, Cell Name=LTRP2010-1, eNodeB ID=22010, Cell FDD TDD indication=CELL_FDD",Reliable,8.969,37.348,39.364,87.918,23.288,109784679,44834246,551508,0,2023,2021,239,239,13,13,3455460,916143,4061505,546040,2268392,457544,2100911,67955,0,0,11698887,853528,2671,100,2671,54.26
2021-11-16 17:00,60,"LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650/Cell:eNodeB Function Name=LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650, Local Cell ID=2, Cell Name=LTRP2010-2, eNodeB ID=22010, Cell FDD TDD indication=CELL_FDD",Reliable,9.034,43.11,39.04,77.604,17.85,107714414,28712055,184998,0,1444,1444,76,76,23,23,3119580,608286,2917883,458021,1328809,214706,2931013,78598,0,0,7066559,306645,1652,100,1652,49.702
2021-11-16 17:00,60,"LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039/Cell:eNodeB Function Name=LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039, Local Cell ID=0, Cell Name=LTRP2011-0, eNodeB ID=22011, Cell FDD TDD indication=CELL_FDD",Unreliable,9.612,31.267,40.419,70.266,28.314,99868447,22526474,999019,0,821,818,293,293,135,135,2116413,303449,2800041,328186,1892059,299264,5077172,143457,0,0,8588055,893564,1355,100,1355,55.5
2021-11-16 17:00,60,"LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039/Cell:eNodeB Function Name=LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039, Local Cell ID=1, Cell Name=LTRP2011-1, eNodeB ID=22011, Cell FDD TDD indication=CELL_FDD",Unreliable,9.393,30.726,19.169,11.226,50.105,13513098,2643924,1086566,0,307,307,144,144,142,142,196459,29162,114812,25947,346350,21569,3714510,64137,0,0,1584077,69005,650,100,650,21.306
2021-11-16 17:00,60,"LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039/Cell:eNodeB Function Name=LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039, Local Cell ID=2, Cell Name=LTRP2011-2, eNodeB ID=22011, Cell FDD TDD indication=CELL_FDD",Unreliable,9.954,27.603,48.337,66.94,24.06,62857994,53248592,1311450,0,1129,1127,305,305,74,74,1922453,283485,3433905,429020,1692745,230067,2676141,83446,0,0,8495603,925012,1785,100,1785,53.766
2021-11-16 17:00,60,"LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030/Cell:eNodeB Function Name=LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030, Local Cell ID=0, Cell Name=LTRP2012-0, eNodeB ID=22012, Cell FDD TDD indication=CELL_FDD",Reliable,10.3,29.595,52.08,26.618,18.324,25967361,18439843,453819,0,409,409,1,1,44,44,565766,72857,1002542,121277,376185,19225,2301824,28601,0,0,4654928,113270,580,100,580,33.088
2021-11-16 17:00,60,"LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030/Cell:eNodeB Function Name=LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030, Local Cell ID=1, Cell Name=LTRP2012-1, eNodeB ID=22012, Cell FDD TDD indication=CELL_FDD",Reliable,10.753,23.475,40.222,63.118,36.303,93078781,17202952,215986,0,606,606,62,62,50,50,1058432,154714,1813499,265080,1510714,365372,2120623,28982,0,0,7695798,435419,774,100,774,42.366
2021-11-16 17:00,60,"LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030/Cell:eNodeB Function Name=LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030, Local Cell ID=2, Cell Name=LTRP2012-2, eNodeB ID=22012, Cell FDD TDD indication=CELL_FDD",Reliable,10.011,46.73,33.654,62.336,19.616,74801345,33939133,349911,0,850,850,88,88,15,15,2261414,328371,1607660,257485,957981,129145,4301973,67201,0,0,7023548,544938,1262,100,1262,43.42
2021-11-16 17:00,60,"LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009/Cell:eNodeB Function Name=LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009, Local Cell ID=0, Cell Name=LTRP2013-0, eNodeB ID=22013, Cell FDD TDD indication=CELL_FDD",Reliable,9.656,30.972,40.421,68.496,28.607,79907897,40012308,298494,0,1045,1045,100,100,0,0,1913034,246062,2469498,348328,1772691,221545,3903574,82020,0,0,7672320,477507,1207,100,1207,46.852
2021-11-16 17:00,60,"LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009/Cell:eNodeB Function Name=LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009, Local Cell ID=1, Cell Name=LTRP2013-1, eNodeB ID=22013, Cell FDD TDD indication=CELL_FDD",Reliable,10.927,39.665,39.404,90.472,20.931,136317212,23453261,22536,0,499,499,4,4,7,7,2543715,296447,2480343,341092,1350455,148263,4001813,106529,0,0,5844302,245075,588,100,588,46.764
2021-11-16 17:00,60,"LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009/Cell:eNodeB Function Name=LTRP2013-CHAH MEERAN-MRS-UFN-UCP-NDG-NFCB-PLT-MWUF-3009, Local Cell ID=2, Cell Name=LTRP2013-2, eNodeB ID=22013, Cell FDD TDD indication=CELL_FDD",Reliable,10.156,33.754,42.668,83.394,23.578,87358060,59535782,137708,0,1396,1396,49,49,6,6,2926719,464021,3738052,548055,2081971,286514,4718087,134706,0,0,6171710,234465,1517,100,1517,57.22
2021-11-16 17:00,60,"LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012/Cell:eNodeB Function Name=LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012, Local Cell ID=0, Cell Name=LTRP2014-0, eNodeB ID=22014, Cell FDD TDD indication=CELL_FDD",Reliable,10.397,29.941,49.001,79.048,21.058,119120891,19453291,235448,0,947,946,54,54,15,15,1269051,154847,2062150,268173,903535,97942,5972201,81928,0,0,4512675,144392,1056,100,1056,36.46
2021-11-16 17:00,60,"LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012/Cell:eNodeB Function Name=LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012, Local Cell ID=1, Cell Name=LTRP2014-1, eNodeB ID=22014, Cell FDD TDD indication=CELL_FDD",Reliable,9.108,24.731,33.305,15.986,41.964,18093729,6527828,723685,0,632,632,41,41,15,15,300716,47539,407550,61437,538885,52038,1853797,40547,0,0,4448609,171095,690,100,690,52.272
2021-11-16 17:00,60,"LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012/Cell:eNodeB Function Name=LTRP2014-FARKHANDA ACAD-DHA-UFN-PCP-PDG-NFCB-GLD-MW-SOLAR-3012, Local Cell ID=2, Cell Name=LTRP2014-2, eNodeB ID=22014, Cell FDD TDD indication=CELL_FDD",Reliable,9.721,27.928,24.113,83.968,47.96,122528573,24454054,673670,0,1100,1100,81,81,5,5,1330138,213125,1214833,117609,2269417,380788,4328677,76364,0,0,5834638,206050,1252,100,1252,38.292
2021-11-16 17:00,60,"LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056/Cell:eNodeB Function Name=LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056, Local Cell ID=0, Cell Name=LTRP2015-0, eNodeB ID=22015, Cell FDD TDD indication=CELL_FDD",Reliable,10.174,26.683,27.727,70.236,45.589,68941422,53776105,224884,0,671,670,31,31,9,9,1687764,287586,1745458,307177,2911109,463806,2841238,47630,0,0,7734121,503134,857,100,857,47.006
2021-11-16 17:00,60,"LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056/Cell:eNodeB Function Name=LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056, Local Cell ID=1, Cell Name=LTRP2015-1, eNodeB ID=22015, Cell FDD TDD indication=CELL_FDD",Reliable,10.057,44.628,30.498,35.266,24.874,43362581,16460020,248590,0,172,172,79,78,16,16,956888,103952,636824,88143,539658,51607,2237087,23469,0,0,3699724,240463,302,100,302,27.47
2021-11-16 17:00,60,"LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056/Cell:eNodeB Function Name=LTRP2015-WALTON-FRZ-UFN-PCP-PDG-NFCB-GLD-OFUF-3056, Local Cell ID=2, Cell Name=LTRP2015-2, eNodeB ID=22015, Cell FDD TDD indication=CELL_FDD",Reliable,11.102,35.494,51.161,46.01,13.344,52754887,26571775,59996,0,330,330,50,50,5,5,1638177,191193,2377583,259246,639898,47871,5117647,59620,0,0,4862361,121817,388,100,388,40.152
2021-11-16 17:00,60,"LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046/Cell:eNodeB Function Name=LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046, Local Cell ID=0, Cell Name=LTRP2016-0, eNodeB ID=22016, Cell FDD TDD indication=CELL_FDD",Reliable,9.475,42.083,39.34,63.198,18.578,82240781,27308619,1086197,0,630,630,17,17,23,23,1802345,222413,1680019,212772,822024,71827,1918653,42781,0,0,6897855,280194,851,99.766,853,43.54
2021-11-16 17:00,60,"LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046/Cell:eNodeB Function Name=LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046, Local Cell ID=1, Cell Name=LTRP2016-1, eNodeB ID=22016, Cell FDD TDD indication=CELL_FDD",Reliable,9.127,49.118,25.703,86.668,25.179,139473205,13295896,106778,0,1029,1028,35,35,3,3,3623193,457746,1914520,221051,1782842,309139,1653654,49791,0,0,8918567,486208,1112,100,1112,55.188
2021-11-16 17:00,60,"LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046/Cell:eNodeB Function Name=LTRP2016-GHARI SHAHU-CTH-UFN-PCP-NDG-NFCB-GLD-OFUF-3046, Local Cell ID=2, Cell Name=LTRP2016-2, eNodeB ID=22016, Cell FDD TDD indication=CELL_FDD",Reliable,9.147,50.71,15.983,76.074,33.307,98289194,34459748,1065914,0,557,557,100,100,26,26,2597898,458021,842541,120659,1708846,298323,1843897,52965,0,0,7918081,402763,928,100,928,39.454
2021-11-16 17:00,60,"LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466/Cell:eNodeB Function Name=LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466, Local Cell ID=0, Cell Name=LTRP2017-0, eNodeB ID=22017, Cell FDD TDD indication=CELL_FDD",Reliable,10.387,24.255,60.874,20.69,14.871,21810992,12192247,200493,0,478,477,53,53,11,11,492879,73105,1221042,199409,317180,29818,2847989,31220,0,0,2348348,83400,566,100,566,22.818
2021-11-16 17:00,60,"LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466/Cell:eNodeB Function Name=LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466, Local Cell ID=1, Cell Name=LTRP2017-1, eNodeB ID=22017, Cell FDD TDD indication=CELL_FDD",Reliable,11.043,53.154,20.204,31.166,26.642,46154156,6944488,6987,0,345,345,2,2,0,0,702487,92438,264045,38110,368951,29477,2586207,34498,0,0,1279298,91300,354,100,354,16.522
2021-11-16 17:00,60,"LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466/Cell:eNodeB Function Name=LTRP2017-UPPER MALL-CNT-E.CO-ECP-NDG-NFCB-SLV-MW-PK000466, Local Cell ID=2, Cell Name=LTRP2017-2, eNodeB ID=22017, Cell FDD TDD indication=CELL_FDD",Reliable,9.023,30.341,44.679,21.996,24.98,23874306,12036926,615827,0,441,441,180,180,20,20,389909,47861,549049,95599,333650,26763,2521663,41166,0,0,4021855,107704,711,100,711,28.464
2021-11-16 17:00,60,"LTRP2018-SADAR-GDT-UFN-PCP-NDG-NFCB-GLD-MW-3034/Cell:eNodeB Function Name=LTRP2018-SADAR-GDT-UFN-PCP-NDG-NFCB-GLD-MW-3034, Local Cell ID=0, Cell Name=LTRP2018-0, eNodeB ID=22018, Cell FDD TDD indication=CELL_FDD",Reliable,10.118,37.11,36.557,85.014,26.333,88568732,59889955,1442951,0,1001,1000,343,343,23,23,2555097,367220,2530752,348044,1867255,206364,4142507,84259,0,0,8292074,522843,1546,100,1546,50.144
2021-11-16 17:00,60,"LTRP2018-SADAR-GDT-UFN-PCP-NDG-NFCB-GLD-MW-3034/Cell:eNodeB Function Name=LTRP2018-SADAR-GDT-UFN-PCP-NDG-NFCB-GLD-MW-3034, Local Cell ID=1, Cell Name=LTRP2018-1, eNodeB ID=22018, Cell FDD TDD indication=CELL_FDD",Reliable,10.064,33.87,54.077,48.136,12.052,50998925,32318077,215621,0,1006,1006,36,36,26,26,1471705,197983,2310136,355675,547615,46519,4718346,78620,0,0,5870957,132957,1081,100,1081,38.244
