Result Time,Granularity Period,Object Name,Reliability,"Average CQI","DL 16 QAM","DL 64QAM (%)","DL PRB Usage Rate (%)","DL QPSK (%)","L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.E-RAB.AttEst","L.E-RAB.SuccEst","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.Traffic.DL.SCH.16QAM.TB","L.Traffic.DL.SCH.16QAM.TB.Retrans","L.Traffic.DL.SCH.64QAM.TB","L.Traffic.DL.SCH.64QAM.TB.Retrans","L.Traffic.DL.SCH.QPSK.TB","L.Traffic.DL.SCH.QPSK.TB.Retrans","L.Traffic.UL.SCH.16QAM.TB","L.Traffic.UL.SCH.16QAM.TB.Retrans","L.Traffic.UL.SCH.64QAM.TB","L.Traffic.UL.SCH.64QAM.TB.Retrans","L.Traffic.UL.SCH.QPSK.TB","L.Traffic.UL.SCH.QPSK.TB.Retrans","Rach Success","Rach Success Rate (%)","RACH Request","UL PRB Usage Rate (%)"
,Minutes,,,%,%,%,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,times,%,times,None
2021-11-16 16:00,60,"LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037/Cell:eNodeB Function Name=LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037, Local Cell ID=0, Cell Name=LTRP2007-0, eNodeB ID=22007, Cell FDD TDD indication=CELL_FDD",Reliable,10.036,36.888,46.016,76.492,17.096,92316816,38623611,3191443,0,7214,7214,119,119,0,0,2391137,300129,2950358,406825,1121132,126124,2494800,97120,0,0,6791205,282853,7503,99.987,7504,44.798
2021-11-16 16:00,60,"LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037/Cell:eNodeB Function Name=LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037, Local Cell ID=1, Cell Name=LTRP2007-1, eNodeB ID=22007, Cell FDD TDD indication=CELL_FDD",Reliable,9.453,44.482,20.821,73.174,34.697,110411358,13077826,4671408,0,6916,6912,68,68,0,0,1935684,266898,901589,129412,1517676,200415,2663762,75031,0,0,6259626,317671,7114,100,7114,41.19
2021-11-16 16:00,60,"LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037/Cell:eNodeB Function Name=LTRP2007-S BLK MODEL TOWN-FTN-UFN-UCP-NDG-NFCB-GLD-MW-3037, Local Cell ID=2, Cell Name=LTRP2007-2, eNodeB ID=22007, Cell FDD TDD indication=CELL_FDD",Reliable,9.842,25.807,50.058,28.096,24.135,37672742,9040167,382190,0,3387,3387,62,62,0,0,440712,49996,842023,109794,407950,50964,1947117,28259,0,0,2434347,76484,3531,99.972,3532,25.502
2021-11-16 16:00,60,"LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025/Cell:eNodeB Function Name=LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025, Local Cell ID=0, Cell Name=LTRP2008-0, eNodeB ID=22008, Cell FDD TDD indication=CELL_FDD",Reliable,9.814,42.234,45.545,89.012,12.221,115549476,41175619,418227,0,891,891,29,29,4,3,4258348,942275,5009784,598622,1188423,316459,2326021,106426,0,0,7286993,323823,1010,100,1010,58.94
2021-11-16 16:00,60,"LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025/Cell:eNodeB Function Name=LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025, Local Cell ID=1, Cell Name=LTRP2008-1, eNodeB ID=22008, Cell FDD TDD indication=CELL_FDD",Reliable,10.121,34.289,36.631,70.756,29.079,115785091,8132580,382842,0,431,431,21,21,0,0,1357679,171046,1477489,155659,1075431,221022,3267927,38299,0,0,7117990,482480,585,100,585,39.668
2021-11-16 16:00,60,"LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025/Cell:eNodeB Function Name=LTRP2008-BILAL GUNJ-CTH-UFN-UCP-UDG-NFCB-PLT-MW-U3025, Local Cell ID=2, Cell Name=LTRP2008-2, eNodeB ID=22008, Cell FDD TDD indication=CELL_FDD",Reliable,9.582,37.457,35.03,70.05,27.513,82370134,39574589,1062886,0,780,780,204,204,3,3,2397179,355961,2307268,267455,1689047,333154,1101207,33269,0,0,9064234,761062,1287,100,1287,48.374
2021-11-16 16:00,60,"LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW/Cell:eNodeB Function Name=LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW, Local Cell ID=0, Cell Name=LTRP2009-0, eNodeB ID=22009, Cell FDD TDD indication=CELL_FDD",Unreliable,10.642,36.406,46.701,38.382,16.893,28109591,37680683,218342,0,681,680,77,77,45,45,1421759,196329,1766842,308785,685823,64974,2060323,49304,0,0,8487899,567827,1131,100,1131,45.874
2021-11-16 16:00,60,"LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW/Cell:eNodeB Function Name=LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW, Local Cell ID=1, Cell Name=LTRP2009-1, eNodeB ID=22009, Cell FDD TDD indication=CELL_FDD",Unreliable,9.904,28.907,37.55,24.324,33.543,25915692,14720767,85688,0,845,845,8,8,22,22,540560,73564,696795,100962,656960,55664,2839838,46383,0,0,6078597,273876,1034,100,1034,35.348
2021-11-16 16:00,60,"LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW/Cell:eNodeB Function Name=LTRP2009-MASTI GATE-MRS-PVT-PCP-PDG-NFCB-GLD-MW, Local Cell ID=2, Cell Name=LTRP2009-2, eNodeB ID=22009, Cell FDD TDD indication=CELL_FDD",Unreliable,9.835,30.431,37.014,20.536,32.556,20860042,12766431,253912,0,778,778,68,68,5,5,547864,65248,669815,75930,606601,49333,1416863,22453,0,0,8322753,335301,1029,100,1029,43.278
2021-11-16 16:00,60,"LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650/Cell:eNodeB Function Name=LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650, Local Cell ID=0, Cell Name=LTRP2010-0, eNodeB ID=22010, Cell FDD TDD indication=CELL_FDD",Reliable,9.226,46.91,29.084,94.226,24.006,117214398,49212198,145022,0,799,799,91,91,28,28,4090920,655651,2644077,298716,2081254,347766,1864223,48832,0,0,10039650,641247,993,100,993,46.59
2021-11-16 16:00,60,"LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650/Cell:eNodeB Function Name=LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650, Local Cell ID=1, Cell Name=LTRP2010-1, eNodeB ID=22010, Cell FDD TDD indication=CELL_FDD",Reliable,8.903,38.406,42.786,97.14,18.808,128299332,43060181,453295,0,1769,1769,183,183,9,9,4951114,1253557,6191610,720637,2388261,650198,1900544,68056,0,0,11830436,876385,2718,99.89,2721,61.79
2021-11-16 16:00,60,"LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650/Cell:eNodeB Function Name=LTRP2010-KRISHAN NAGAR-SDA-UFN-UCP-NDG-NFCB-PLT-MW-CI1650, Local Cell ID=2, Cell Name=LTRP2010-2, eNodeB ID=22010, Cell FDD TDD indication=CELL_FDD",Reliable,9.016,44.899,39.216,84.368,15.885,115973138,31550084,1297585,0,1494,1492,75,75,38,38,3631242,854639,3373391,544637,1333351,253711,2805356,68996,0,0,6930608,402992,1705,100,1705,48.85
2021-11-16 16:00,60,"LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039/Cell:eNodeB Function Name=LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039, Local Cell ID=0, Cell Name=LTRP2011-0, eNodeB ID=22011, Cell FDD TDD indication=CELL_FDD",Unreliable,10.103,24.558,55.383,71.876,20.059,81372538,44084544,850319,0,1010,1009,221,221,103,103,1574377,220454,3634955,412705,1285729,180328,3460202,156679,0,0,6649331,429155,1476,100,1476,48.598
2021-11-16 16:00,60,"LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039/Cell:eNodeB Function Name=LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039, Local Cell ID=1, Cell Name=LTRP2011-1, eNodeB ID=22011, Cell FDD TDD indication=CELL_FDD",Unreliable,9.418,30.209,25.719,15.55,44.072,18941513,5223441,844503,0,227,226,113,113,100,100,343615,51493,287292,49096,525885,50554,2875999,63174,0,0,2410073,103304,558,100,558,26.464
2021-11-16 16:00,60,"LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039/Cell:eNodeB Function Name=LTRP2011-GOHAR CENTRE-GLB-UFN-PCP-NDG-NFCB-GLD-MW-3039, Local Cell ID=2, Cell Name=LTRP2011-2, eNodeB ID=22011, Cell FDD TDD indication=CELL_FDD",Unreliable,10.282,27.754,49.306,43.52,22.939,42846737,30198788,2240153,0,730,729,271,271,51,51,1149089,165519,2063110,272328,975499,111036,1875428,46177,0,0,7785927,500306,1237,100,1237,46.634
2021-11-16 16:00,60,"LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030/Cell:eNodeB Function Name=LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030, Local Cell ID=0, Cell Name=LTRP2012-0, eNodeB ID=22012, Cell FDD TDD indication=CELL_FDD",Reliable,10.22,32.536,52.801,31.648,14.664,37375460,16483909,51728,0,421,421,1,1,51,51,673152,76990,1082527,134845,323644,14439,2591649,40032,0,0,5071383,173074,566,100,566,40.036
2021-11-16 16:00,60,"LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030/Cell:eNodeB Function Name=LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030, Local Cell ID=1, Cell Name=LTRP2012-1, eNodeB ID=22012, Cell FDD TDD indication=CELL_FDD",Reliable,10.301,25.124,41.774,71.402,33.102,97561490,26510852,1321125,0,980,980,104,104,69,69,1548103,258743,2645744,358511,1935132,445483,3604545,68874,0,0,7487251,381122,1364,100,1364,44.05
2021-11-16 16:00,60,"LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030/Cell:eNodeB Function Name=LTRP2012-LAHORE HOTEL-CTH-UFN-UCP-UDG-NFCB-GLD-OFUF-R4169-U3030, Local Cell ID=2, Cell Name=LTRP2012-2, eNodeB ID=22012, Cell FDD TDD indication=CELL_FDD",Reliable,10.158,38.789,38.682,60.144,22.529,62843211,42142642,173777,0,683,683,58,58,23,23,1614413,208115,1592575,224917,962719,95840,4884527,73181,0,0,4713292,150672,772,100,772,36.968
