Result Time,Granularity Period,Object Name,Reliability,"Average CQI","DL 16 QAM","DL 64QAM (%)","DL PRB Usage Rate (%)","DL QPSK (%)","L.ChMeas.MIMO.PRB.CL.Rank1","L.ChMeas.MIMO.PRB.CL.Rank2","L.ChMeas.MIMO.PRB.OL.Rank1","L.ChMeas.MIMO.PRB.OL.Rank2","L.E-RAB.AttEst","L.E-RAB.SuccEst","L.HHO.IntereNB.IntraFreq.ExecAttOut","L.HHO.IntereNB.IntraFreq.ExecSuccOut","L.HHO.IntraeNB.IntraFreq.ExecAttOut","L.HHO.IntraeNB.IntraFreq.ExecSuccOut","L.Traffic.DL.SCH.16QAM.TB","L.Traffic.DL.SCH.16QAM.TB.Retrans","L.Traffic.DL.SCH.64QAM.TB","L.Traffic.DL.SCH.64QAM.TB.Retrans","L.Traffic.DL.SCH.QPSK.TB","L.Traffic.DL.SCH.QPSK.TB.Retrans","L.Traffic.UL.SCH.16QAM.TB","L.Traffic.UL.SCH.16QAM.TB.Retrans","L.Traffic.UL.SCH.64QAM.TB","L.Traffic.UL.SCH.64QAM.TB.Retrans","L.Traffic.UL.SCH.QPSK.TB","L.Traffic.UL.SCH.QPSK.TB.Retrans","Rach Success","Rach Success Rate (%)","RACH Request","UL PRB Usage Rate (%)"
2021-11-16 15:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=1, Cell Name=MIRP3004-1, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,8.982,45.728,32.241,97.97,22.031,129944405,40676894,1462538,0,2207,2207,247,247,117,117,3338352,416516,2354501,292919,1544019,265048,8050090,422680,0,0,10823802,1436582,2911,100,2911,65.646
2021-11-16 15:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=2, Cell Name=MIRP3004-2, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,9.535,33.826,43.742,68.132,22.432,77406881,39667748,1304929,0,1999,1998,260,260,32,32,1640385,198935,2077940,300574,1095906,123878,7818635,256187,0,0,7428015,525941,2560,100,2560,47.164
2021-11-16 15:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=4, Cell Name=MIRP3004-4, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,8.466,51.65,11.732,71.106,36.618,103726999,18051392,1915741,0,892,892,211,211,97,97,2315624,269831,523336,63921,1616010,216962,7996971,233724,0,0,6992236,1840630,2483,100,2483,80.108
2021-11-16 15:00,60,"MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991/Cell:eNodeB Function Name=MIRP3004-Thothal-UFN-UDG-PDC-FCB-UCP-Plt-8991, Local Cell ID=6, Cell Name=MIRP3004-6, eNodeB ID=43004, Cell FDD TDD indication=CELL_FDD",Reliable,9.83,40.275,36.657,98.612,23.067,104921252,68149946,123062,0,1645,1644,37,35,36,35,3802229,397404,3454793,367559,2182487,222805,12141970,369092,0,0,7544773,662681,1833,100,1833,58.956
2021-11-16 15:00,60,"MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld, Local Cell ID=0, Cell Name=MIRP3006-0, eNodeB ID=43006, Cell FDD TDD indication=CELL_FDD",Reliable,9.767,40.519,42.605,99.95,16.876,111588036,62359744,1690062,0,4094,4088,1107,1085,514,514,4400067,524489,4678863,499183,1733922,317157,3216753,239451,0,0,10067412,3523096,7141,100,7141,63.192
2021-11-16 15:00,60,"MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld, Local Cell ID=1, Cell Name=MIRP3006-1, eNodeB ID=43006, Cell FDD TDD indication=CELL_FDD",Reliable,9.247,52.099,29.281,90.302,18.62,91819541,65823621,661625,0,1048,1047,145,145,219,219,3802118,388944,2126763,228744,1354205,143632,5596088,158821,0,0,6032031,305238,1482,100,1482,48.626
2021-11-16 15:00,60,"MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld, Local Cell ID=2, Cell Name=MIRP3006-2, eNodeB ID=43006, Cell FDD TDD indication=CELL_FDD",Reliable,10.92,30.895,55.518,94.566,13.587,97066769,67277515,1611854,0,1429,1427,485,482,327,327,2929988,307560,5261464,556306,1253684,170066,4136513,147875,0,0,10811147,867728,2704,100,2704,58.808
2021-11-16 15:00,60,"MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld/Cell:eNodeB Function Name=MIRP3006-Mirpur-PVT-PDG-PDC-FCB-Gld, Local Cell ID=5, Cell Name=MIRP3006-5, eNodeB ID=43006, Cell FDD TDD indication=CELL_FDD",Reliable,8.958,45.229,16.743,90.298,38.028,144150423,13248934,831323,0,1194,1193,382,382,29,29,2104364,227240,773057,90086,1770117,190300,3043432,82752,0,0,6624840,267521,1793,100,1793,48.812
2021-11-16 15:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=0, Cell Name=MIRP3007-0, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,7.393,49.826,8.883,96.986,41.291,147498345,21931336,767556,0,1664,1659,176,176,292,292,2947935,350939,521357,66788,2351105,382703,2539170,68643,0,0,16305526,3538557,4997,99.98,4998,62.516
2021-11-16 15:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=1, Cell Name=MIRP3007-1, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,9.36,38.797,41.856,97.344,19.347,77939462,92711292,229604,0,3610,3609,46,42,73,73,4026864,455769,4346645,489483,1987356,248060,2603386,185248,0,0,6552734,787752,5850,100,5850,56.422
2021-11-16 15:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=2, Cell Name=MIRP3007-2, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,8.737,39.82,23.883,11.008,36.297,7771786,7463155,373354,0,439,439,4,4,16,16,304465,38166,180613,24884,299327,12987,1279749,15297,0,0,2886662,138619,563,100,563,23.162
2021-11-16 15:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=5, Cell Name=MIRP3007-5, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,10.47,37.331,47.582,96.4,15.087,67289694,101714884,167019,0,2386,2380,26,26,31,31,4161898,425265,5329586,517284,1683177,170672,2761494,146380,0,0,6143147,948341,2525,100,2525,55.498
2021-11-16 15:00,60,"MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801/Cell:eNodeB Function Name=MIRP3007-Charhoi-TNR-PDG-PDC-FCB-Gld-ACH801, Local Cell ID=6, Cell Name=MIRP3007-6, eNodeB ID=43007, Cell FDD TDD indication=CELL_FDD",Reliable,7.922,49.596,24.208,73.936,26.196,76674345,48183887,3851960,0,623,623,187,187,11,11,2290603,236677,1103703,129853,1218485,116415,2979127,54988,0,0,6252654,295301,3032,100,3032,42.254
2021-11-16 15:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=0, Cell Name=MIRP3008-0, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,9.533,34.971,50.915,96.278,14.114,111406150,57179084,177853,0,4253,4240,142,142,45,45,3433298,377922,5012332,536541,1385463,152672,1386906,88084,0,0,8792882,1176436,7607,100,7607,50.89
2021-11-16 15:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=1, Cell Name=MIRP3008-1, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,10.393,35.519,52.048,32.398,12.433,41718975,12149141,36007,0,531,529,0,0,7,7,903166,96628,1304626,160419,319258,30704,1857055,37849,0,0,6810612,644174,8232,100,8232,41.478
2021-11-16 15:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=2, Cell Name=MIRP3008-2, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,10.89,42.788,40.083,80.966,17.129,52437657,88226828,502960,0,2434,2433,13,13,62,62,3957960,486685,3763044,400582,1622412,156841,3132710,106903,0,0,9720717,717607,2550,100,2550,58.476
2021-11-16 15:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=4, Cell Name=MIRP3008-4, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,10.322,46.418,41.147,87.548,12.435,119023017,34236168,30352,0,1438,1435,243,242,4,4,3581008,407637,3160363,375366,965229,103250,2884292,116785,0,0,11586812,1194432,11935,100,11935,67.138
2021-11-16 15:00,60,"MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899/Cell:eNodeB Function Name=MIRP3008-Burnala-UFN-UDG-PDC-FCB-UCP-Plt-8899, Local Cell ID=6, Cell Name=MIRP3008-6, eNodeB ID=43008, Cell FDD TDD indication=CELL_FDD",Reliable,10.324,29.648,58.742,97.13,11.61,75913003,94530681,145660,0,2883,2864,13,13,92,92,3764118,402084,7477519,777025,1469808,161708,3246155,197053,0,0,5726729,1022420,4163,100,4163,56.712
2021-11-16 15:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=0, Cell Name=MIRP3009-0, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,10.418,28.592,60.298,58.71,11.11,43876315,57063538,356876,0,1441,1440,74,73,16,15,1821554,288390,3891947,557693,712070,107756,4990984,123955,0,0,8397770,1054490,1672,100,1672,60.076
2021-11-16 15:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=1, Cell Name=MIRP3009-1, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,8.795,44.417,35.231,97.176,20.352,100473456,69311990,727474,0,2573,2570,36,18,200,197,4159575,456640,3300550,360987,1878150,237073,1820012,102570,0,0,9442251,3052400,3962,100,3962,53.846
2021-11-16 15:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=2, Cell Name=MIRP3009-2, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,9.956,35.878,49.485,96.772,14.637,74635301,94904194,264610,0,3447,3445,11,11,152,151,4805730,517641,6508742,833578,1953145,218578,3304925,258056,0,0,16225399,2817329,4384,100,4384,75.85
2021-11-16 15:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=4, Cell Name=MIRP3009-4, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,7.876,33.565,13.653,93.614,52.782,146850148,16558559,687952,0,953,952,21,19,158,157,1803614,200770,730545,84739,2846469,305511,3392122,59484,0,0,7848185,602034,1230,100,1230,47.424
2021-11-16 15:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=5, Cell Name=MIRP3009-5, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,8.607,45.384,29.211,97.22,25.405,95483577,74656460,446324,0,2000,1999,2,2,173,173,4159362,438191,2675258,283938,2336665,236953,3104216,140202,0,0,4076531,866699,2892,100,2892,43.212
2021-11-16 15:00,60,"MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956/Cell:eNodeB Function Name=MIRP3009-Sehensa-UFN-UDG-PDC-UCP-Plt-8956, Local Cell ID=6, Cell Name=MIRP3009-6, eNodeB ID=43009, Cell FDD TDD indication=CELL_FDD",Reliable,9.104,44.684,33.864,96.83,21.452,108152903,61495276,228842,0,1848,1847,25,25,94,94,3947933,412110,3000287,303932,1893859,199329,4664043,81721,0,0,14362466,1873364,3214,99.969,3215,71.502
2021-11-16 15:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=0, Cell Name=MIRP3010-0, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,10.511,36.828,45.316,74.52,17.856,74864752,47591798,7405918,0,1930,1929,9,9,139,139,2891001,292973,3543405,374450,1400961,142811,4950011,239464,0,0,7045218,519525,2148,100,2148,67.912
2021-11-16 15:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=1, Cell Name=MIRP3010-1, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,9.638,42.94,31.895,87.544,25.165,117864317,32218574,3223395,0,1569,1568,308,303,340,340,2783793,310568,2040983,257415,1614907,198541,4411612,157186,0,0,7447269,504595,3326,100,3326,65.764
2021-11-16 15:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=2, Cell Name=MIRP3010-2, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,9.431,38.064,37.818,97.502,24.118,109819022,60275311,1102565,0,5792,5783,202,201,266,266,4767519,579952,4769197,543660,2937590,450669,4630060,391768,0,0,19794324,4957840,8118,100,8118,84.396
2021-11-16 15:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=4, Cell Name=MIRP3010-4, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,8.945,47.012,24.227,96.334,28.761,113468608,54734449,865905,0,2564,2563,408,408,205,205,3800326,411200,1947486,222834,2320361,256137,3789324,160763,0,0,13739724,1969524,3639,100,3639,64.71
2021-11-16 15:00,60,"MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972/Cell:eNodeB Function Name=MIRP3010-Chachian-UFN-UDG-PDC-FCB-UCP-Plt-8972, Local Cell ID=6, Cell Name=MIRP3010-6, eNodeB ID=43010, Cell FDD TDD indication=CELL_FDD",Unreliable,10.393,37.264,45.109,97.412,17.627,87124544,83615427,272468,0,4528,4525,96,96,139,139,4354905,455989,5277797,545832,2058799,216852,3842119,265931,0,0,7064495,1440886,5118,100,5118,62.186
2021-11-16 15:00,60,"MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961/Cell:eNodeB Function Name=MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961, Local Cell ID=0, Cell Name=MIRP3011-0, eNodeB ID=43011, Cell FDD TDD indication=CELL_FDD",Reliable,7.534,56.692,15.774,43.206,27.534,69173471,3599442,605580,0,478,477,22,22,755,755,1224916,132467,334745,42942,591314,67923,2142572,42440,0,0,7612810,521236,1411,100,1411,44.432
2021-11-16 15:00,60,"MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961/Cell:eNodeB Function Name=MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961, Local Cell ID=1, Cell Name=MIRP3011-1, eNodeB ID=43011, Cell FDD TDD indication=CELL_FDD",Reliable,8.529,49.512,36.438,48.566,14.05,68021437,12537433,2438631,0,650,650,9,8,1162,1156,1476824,160207,1077974,126780,414553,49988,1246302,20225,0,0,11890060,1475566,2991,99.967,2992,53.298
2021-11-16 15:00,60,"MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961/Cell:eNodeB Function Name=MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961, Local Cell ID=2, Cell Name=MIRP3011-2, eNodeB ID=43011, Cell FDD TDD indication=CELL_FDD",Reliable,8.92,53.198,13.459,89.024,33.342,105259961,48468130,2069903,0,1538,1538,183,183,284,284,3532849,425423,867421,134034,2247514,233345,2984855,74407,0,0,7793586,617939,2236,100,2236,53.512
2021-11-16 15:00,60,"MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961/Cell:eNodeB Function Name=MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961, Local Cell ID=4, Cell Name=MIRP3011-4, eNodeB ID=43011, Cell FDD TDD indication=CELL_FDD",Reliable,9.119,41.29,37.832,94.778,20.878,115078721,49703875,1425402,0,2147,2145,368,317,1837,1837,3330909,365119,3074689,311805,1666286,202535,3952782,174043,0,0,17535368,2293682,8660,100,8660,72.852
2021-11-16 15:00,60,"MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961/Cell:eNodeB Function Name=MIRP3011-Gulpur-UFN-UDG-PDC-FCB-UCP-Plt-8961, Local Cell ID=5, Cell Name=MIRP3011-5, eNodeB ID=43011, Cell FDD TDD indication=CELL_FDD",Reliable,7.994,32.425,10.471,76.494,57.103,95973088,33770727,3561378,0,1737,1734,399,392,134,134,1727459,202497,553618,69650,3081842,316989,583075,16182,0,0,13300899,1439080,3409,100,3409,52.588
